name,st,min,near,use,year,floors,area,src,addr
リテラス蒲田,蒲田,4,蒲田:4|蓮沼:5|京急蒲田:13|矢口渡:14,賃貸,2023,14,2837,建築物環境計画書,大田区西蒲田七丁目43番10号
ザ・ライオンズフォーシア蒲田,蒲田,5,蒲田:5|蓮沼:7|矢口渡:14|京急蒲田:14,賃貸,2026,15,2621,建築物環境計画書,大田区西蒲田八丁目21番3、4
プライムメゾン蒲田,蒲田,5,蒲田:5|蓮沼:7|矢口渡:14|京急蒲田:14,賃貸,2023,14,5789,建築物環境計画書,大田区西蒲田八丁目21番3
プラウド板橋蓮根,蓮根,4,蓮根:4|西台:6|志村三丁目:13,分譲,,,,とどまるマンション,板橋区蓮根二丁目
レスピール蓮根,蓮根,4,蓮根:4|志村三丁目:9|西台:10,賃貸,2024,7,2227,建築物環境計画書,板橋区坂下二丁目22番11号
WELL SQUARE 西蒲田,蓮沼,3,蓮沼:3|蒲田:8|池上:12|矢口渡:12,賃貸,2024,14,2649,建築物環境計画書,大田区西蒲田六丁目34番4
ミリアレジデンス西蒲田,蓮沼,3,蓮沼:3|蒲田:8|池上:12|矢口渡:12,賃貸,,,,とどまるマンション,大田区西蒲田6丁目
オアーゼ池上テラス,蓮沼,4,蓮沼:4|矢口渡:7|池上:9|蒲田:13|武蔵新田:15,賃貸,2025,9,5517,建築物環境計画書,大田区東矢口1-4-18(住居表示)
クレストコート蔵前ステーションフロント,蔵前,2,蔵前:2|田原町:10|両国:10|浅草橋:10|新御徒町:13,賃貸,2024,15,2189,建築物環境計画書,台東区蔵前二丁目3番6、10、11(地名地番)
コスモグラシア蔵前テラス,蔵前,2,蔵前:2|田原町:10|両国:10|浅草橋:10|新御徒町:13,賃貸,2024,13,2678,建築物環境計画書,台東区蔵前2丁目10-8
Brillia ist 蔵前 Residence,蔵前,3,蔵前:3|田原町:8|新御徒町:9|浅草橋:10|稲荷町:12,賃貸,2023,15,3218,建築物環境計画書,台東区蔵前4丁目12番地10
アーバネックス蔵前レジデンス,蔵前,3,蔵前:3|田原町:8|新御徒町:9|浅草橋:10|稲荷町:12,賃貸,2023,15,2972,建築物環境計画書,台東区蔵前4丁目3番2号
デュオフラッツ浅草蔵前,蔵前,3,蔵前:3|田原町:8|新御徒町:9|浅草橋:10|稲荷町:12,賃貸,,,,とどまるマンション,台東区蔵前四丁目
バウスフラッツ蔵前,蔵前,3,蔵前:3|田原町:8|新御徒町:9|浅草橋:10|稲荷町:12,賃貸,2025,14,2141,建築物環境計画書,台東区蔵前4丁目5番9号
蔵前JPテラス,蔵前,4,蔵前:4|浅草橋:6|両国:7|東日本橋:13|馬喰町:13,賃貸,2023,23,99599,建築物環境計画書,台東区蔵前1丁目3-16、3-17、3-18、3-25、3-26、3-27、3-28
コスモ蔵前アーバンフォルム,蔵前,6,蔵前:6|新御徒町:6|浅草橋:9|田原町:10|稲荷町:11,分譲,,,,とどまるマンション,台東区三筋一丁目
ミリアレジデンス蔵前,蔵前,6,蔵前:6|浅草橋:7|新御徒町:8|田原町:12|両国:12,賃貸,,,,とどまるマンション,台東区鳥越2丁目
ライオンズフォーシア蔵前オアシス,蔵前,6,蔵前:6|新御徒町:6|浅草橋:9|田原町:10|稲荷町:11,賃貸,2023,13,3718,建築物環境計画書,"台東区三筋一丁目1番11,1番12 他6筆(地名地番)"
ライオンズフォーシア隅田川テラス,蔵前,7,蔵前:7|本所吾妻橋:10|田原町:11|浅草:11|両国:12,賃貸,2022,11,2447,建築物環境計画書,墨田区本所一丁目4-10、14、15、16、17、18、20、21
青朋ビル(北青山三丁目)業務施設等建設その他,表参道,2,表参道:2|外苑前:9|原宿:12,賃貸,2024,13,17904,建築物環境計画書,港区北青山三丁目108番外
PARKAXIS PREMIER 南青山五丁目,表参道,4,表参道:4|外苑前:12|渋谷:14,賃貸,2024,6,7586,建築物環境計画書,港区南青山5丁目4番22号
パークコート南青山三丁目,表参道,4,表参道:4|外苑前:6|乃木坂:12|青山一丁目:13,分譲,2023,9,2128,建築物環境計画書,港区南青山三丁目13番11号(住居表示)
表参道 Grid Tower,表参道,4,表参道:4|外苑前:6|乃木坂:12|青山一丁目:13,賃貸,2026,38,45965,建築物環境計画書,港区南青山三丁目8番35号
インペリアル表参道,表参道,6,表参道:6|原宿:8|外苑前:10,分譲,,,,とどまるマンション,渋谷区神宮前4丁目
グランドメゾン表参道,表参道,7,表参道:7|渋谷:11,分譲,,,,とどまるマンション,渋谷区渋谷4丁目
駒込ペアシティ,西ケ原,3,西ケ原:3|王子:11|西巣鴨:13|駒込:14,分譲,,,,とどまるマンション,北区西ケ原3丁目
グランシャトレ駒込,西ケ原,9,西ケ原:9|巣鴨:10|駒込:11|西巣鴨:12,分譲,,,,とどまるマンション,豊島区駒込7丁目
レーベン西八王子NOVERIA,西八王子,5,西八王子:5,分譲,2024,15,3392,建築物環境計画書,八王子市千人町一丁目2-4、24、25、26の一部
朝日八王子マンション,西八王子,9,西八王子:9,分譲,,,,とどまるマンション,八王子市追分町
センチュリー西八王子パークヒルズ,西八王子,13,西八王子:13,分譲,2022,7,4500,建築物環境計画書,八王子市台町二丁目25番22号(住居表示)
パークホームズ西台の杜,西台,4,西台:4|蓮根:6,分譲,,,,とどまるマンション,板橋区蓮根3丁目
Weave Place Nishidai,西台,7,西台:7|高島平:9|蓮根:13,賃貸,2024,10,1904,建築物環境計画書,板橋区高島平九丁目6番5号
高島平ハイツ,西台,7,西台:7|高島平:9|蓮根:13,分譲,,,,とどまるマンション,板橋区高島平9丁目
ローレルコート西国分寺,西国分寺,3,西国分寺:3,分譲,2024,10,3328,建築物環境計画書,国分寺市泉町三丁目690番1
西国分寺メゾン・レガ 西棟・南棟,西国分寺,3,西国分寺:3,分譲,,,,とどまるマンション,国分寺市泉町3丁目
パレステージ西国分寺,西国分寺,8,西国分寺:8|国立:15,分譲,2023,5,2345,建築物環境計画書,国分寺市 日吉町一丁目 24番13
エクセレントシティ立川 THE GRAN,西国立,5,西国立:5|立川:8,分譲,2024,13,10760,建築物環境計画書,立川市錦町一丁目379番
サンクレイドル立川ステーションウィズ,西国立,5,西国立:5|立川:8,分譲,2025,14,3931,建築物環境計画書,立川市錦町1丁目420
プレシス立川パークフロント,西国立,6,西国立:6|立川:9,分譲,2026,10,3145,建築物環境計画書,立川市錦町3丁目3番1、4番1
ローレルコート立川錦町,西国立,12,西国立:12|甲州街道:15,分譲,2025,5,6225,建築物環境計画書,立川市錦町六丁目43番1(地番)
ジェイグラン国立,西国立,13,西国立:13,分譲,2025,9,5043,建築物環境計画書,国立市北三丁目40番1
Jタワー西大井,西大井,3,西大井:3|下神明:9|戸越公園:12|大井町:13|中延:14,分譲,,,,とどまるマンション,品川区西大井一丁目
ベルジュ西大井,西大井,3,西大井:3|下神明:9|戸越公園:12|大井町:13|中延:14,,,,,とどまるマンション,品川区西大井1丁目
ラビ・マイキャッスル西大井,西大井,3,西大井:3|下神明:9|戸越公園:12|大井町:13|中延:14,分譲,,,,とどまるマンション,品川区西大井1丁目
ルフォンプログレ西大井プレミア,西大井,3,西大井:3|下神明:9|戸越公園:12|大井町:13|中延:14,賃貸,2024,14,5998,建築物環境計画書,品川区西大井1丁目9番19号
J.GRAN Court 品川西大井 EAST,西大井,4,西大井:4|馬込:13|下神明:14|戸越公園:15|中延:15,賃貸,2023,9,6099,建築物環境計画書,品川区西大井2丁目5213番1
J.GRAN Court 品川西大井 WEST,西大井,4,西大井:4|馬込:13|下神明:14|戸越公園:15|中延:15,賃貸,2023,5,5688,建築物環境計画書,品川区西大井2丁目5210番1
ラティエラ品川西大井,西大井,4,西大井:4|馬込:13|下神明:14|戸越公園:15|中延:15,賃貸,2024,4,2389,建築物環境計画書,品川区西大井二丁目5308番21の一部
コンフォリア二葉,西大井,5,西大井:5|下神明:6|戸越公園:10|大井町:12|中延:13,分譲,2023,6,2899,建築物環境計画書,品川区二葉二丁目8番17号(住居表示)
グリーンプラザ大井町中央,西大井,9,西大井:9|大井町:10|下神明:10|立会川:12,分譲,,,,とどまるマンション,品川区大井3丁目
THE MIDLAND AVENUE,西大島,4,西大島:4|大島:7|亀戸:8|亀戸水神:13,分譲,,,,とどまるマンション,江東区大島3丁目
パークアクシス西大島コンフォートスクエア,西大島,4,西大島:4|大島:7|亀戸:14,賃貸,2025,14,24770,建築物環境計画書,江東区大島四丁目6番17号
日神デュオステージ 大島,西大島,4,西大島:4|大島:7|亀戸:8|亀戸水神:13,分譲,,,,とどまるマンション,江東区大島三丁目
SYFORME SUMIYOSHI,西大島,5,西大島:5|住吉:9|大島:14|亀戸:15,分譲,2021,10,2554,建築物環境計画書,江東区大島1丁目5番9号
コスモ西大島 ロイヤルフォルム,西大島,5,西大島:5|住吉:9|大島:14|亀戸:15,分譲,,,,とどまるマンション,江東区大島1丁目
パークハウス猿江恩賜公園,西大島,5,西大島:5|住吉:9|大島:14|亀戸:15,分譲,,,,とどまるマンション,江東区大島1丁目
パレステージ大島,西大島,6,西大島:6|住吉:8|亀戸:9|錦糸町:10|大島:15,分譲,,,,とどまるマンション,江東区大島二丁目
猿江恩賜公園レジデンス,西大島,6,西大島:6|住吉:8|亀戸:9|錦糸町:10|大島:15,分譲,2023,14,16693,建築物環境計画書,江東区大島2丁目20-2
コンフォリア・リヴ西大島SOUTH,西大島,10,西大島:10|大島:12,賃貸,2025,8,2461,建築物環境計画書,江東区北砂三丁目549-1他
ルーブル南砂町弐番館,西大島,11,西大島:11,分譲,2026,11,1857,建築物環境計画書,江東区北砂二丁目1番31号
シティテラス住吉,西大島,12,西大島:12|住吉:14,分譲,2023,14,12419,建築物環境計画書,江東区北砂1丁目229-3
パークホームズ西小山,西小山,3,西小山:3|洗足:9|武蔵小山:11|北千束:14,分譲,2024,9,9971,建築物環境計画書,目黒区原町一丁目8番4号(住居表示)
ACP Residence 西巣鴨,西巣鴨,2,西巣鴨:2|板橋:11|北池袋:13|新板橋:14|大塚:14,分譲,2024,11,2611,建築物環境計画書,豊島区西巣鴨三丁目374番地11・388番地1・388番地13
ザ・パークハビオ 滝野川,西巣鴨,5,西巣鴨:5|板橋:5|新板橋:7|下板橋:10|北池袋:10,賃貸,2023,14,8023,建築物環境計画書,北区滝野川六丁目1番1号
日神パレステージ板橋滝野川,西巣鴨,5,西巣鴨:5|板橋:5|新板橋:7|下板橋:10|北池袋:10,分譲,,,,とどまるマンション,北区滝野川六丁目
レヂオンス巣鴨,西巣鴨,8,西巣鴨:8|巣鴨:11|西ケ原:12|大塚:13,分譲,,,,とどまるマンション,豊島区巣鴨5丁目
ハウス折戸通り,西巣鴨,9,西巣鴨:9|大塚:9|巣鴨:11,賃貸,,,,とどまるマンション,豊島区巣鴨4丁目
パークハウスサンセジュール,西巣鴨,9,西巣鴨:9|大塚:9|巣鴨:11,分譲,,,,とどまるマンション,豊島区巣鴨4丁目
パークホームズ巣鴨セントラルアヴェニュー,西巣鴨,9,西巣鴨:9|大塚:9|巣鴨:11,分譲,,,,とどまるマンション,豊島区巣鴨4丁目
サンクレイドル府中西府,西府,8,西府:8|分倍河原:9|中河原:11,分譲,2022,6,2604,建築物環境計画書,府中市分梅町3丁目51-1
プラネソシエ西新井,西新井,3,西新井:3|大師前:8|梅島:13,分譲,2021,12,2823,建築物環境計画書,足立区西新井栄町2丁目8番22号
アルファコート西新井,西新井,5,西新井:5|梅島:11|大師前:11,賃貸,2023,7,2340,建築物環境計画書,足立区西新井栄町一丁目366番1
ヴェレーナ 西新井,西新井,5,西新井:5|大師前:9|梅島:15,分譲,2025,10,4777,建築物環境計画書,"足立区栗原一丁目19-2,19-3,19-10, 19-13"
ロイジェント西新井,西新井大師西,7,西新井大師西:7|谷在家:9|大師前:10,賃貸,2025,6,3080,建築物環境計画書,足立区西新井5丁目24-7
シティコープ柏木,西新宿,7,西新宿:7|中野坂上:9|大久保:9|都庁前:12|新大久保:13,分譲,,,,とどまるマンション,新宿区北新宿2丁目
ドーミー西新宿,西新宿,7,西新宿:7|中野坂上:9|大久保:9|都庁前:12|新大久保:13,賃貸,2022,5,3293,建築物環境計画書,新宿区北新宿二丁目3番23
パークタワー西新宿,西新宿五丁目,4,西新宿五丁目:4|中野坂上:7|西新宿:8|都庁前:9|中野新橋:13,分譲,2024,40,54039,建築物環境計画書,新宿区西新宿五丁目817番
メゾンカルム西新宿,西新宿五丁目,5,西新宿五丁目:5|都庁前:7|初台:9|西新宿:11|参宮橋:14,賃貸,,,,とどまるマンション,新宿区西新宿4丁目
Brillia ist 渋谷本町,西新宿五丁目,7,西新宿五丁目:7|中野新橋:10|初台:11|中野坂上:14,賃貸,2022,6,2333,建築物環境計画書,渋谷区本町四丁目4番13号
ピアース渋谷本町レジデンス,西新宿五丁目,7,西新宿五丁目:7|中野新橋:10|初台:11|中野坂上:14,分譲,2023,6,2993,建築物環境計画書,渋谷区本町四丁目2番11号
オープンレジデンシア西日暮里ステーションフロント,西日暮里,2,西日暮里:2|日暮里:7|新三河島:9|田端:10|三河島:10,分譲,2022,14,2297,建築物環境計画書,荒川区西日暮里5丁目10-10  他2筆
ハイツ西日暮里,西日暮里,2,西日暮里:2|日暮里:7|新三河島:9|田端:10|三河島:10,分譲,,,,とどまるマンション,荒川区西日暮里5丁目
ワンルーフレジデンス西日暮里,西日暮里,2,西日暮里:2|日暮里:7|新三河島:9|田端:10|三河島:10,賃貸,2024,15,6542,建築物環境計画書,荒川区西日暮里5丁目9番12号
ヴィルヌーブ西日暮里,西日暮里,2,西日暮里:2|日暮里:7|新三河島:9|田端:10|三河島:10,分譲,,,,とどまるマンション,荒川区西日暮里5丁目
オープンレジデンシア西日暮里道灌山,西日暮里,3,西日暮里:3|田端:7|千駄木:10|日暮里:10|新三河島:13,分譲,2023,5,3277,建築物環境計画書,"荒川区西日暮里4丁目1035-18,北区田端1丁目370-41"
CROSS RESIDENCE高田馬場,西早稲田,8,西早稲田:8|高田馬場:11|雑司が谷:11|早稲田:12,賃貸,2024,14,7913,建築物環境計画書,新宿区西早稲田3丁目29番9号
プライムメゾン西早稲田,西早稲田,8,西早稲田:8|高田馬場:11|雑司が谷:11|早稲田:12,賃貸,2022,5,2248,建築物環境計画書,新宿区西早稲田3丁目191-2
プラウド田無サウスアベニュー,西武柳沢,5,西武柳沢:5|田無:11,分譲,2025,5,4781,建築物環境計画書,西東京市保谷町四丁目1368-74(地番)
ザ・ガーデンハウス 武蔵野,西武柳沢,7,西武柳沢:7|東伏見:13,分譲,,,,とどまるマンション,西東京市柳沢2丁目
カーメスト新高円寺 A号棟,西永福,14,西永福:14,賃貸,2023,4,5714,建築物環境計画書,杉並区松ノ木一丁目12番35号
カーメスト新高円寺 B号棟,西永福,14,西永福:14,賃貸,2023,4,4480,建築物環境計画書,杉並区松ノ木一丁目12番35号
カーメスト新高円寺 C号棟,西永福,14,西永福:14,賃貸,2023,4,1974,建築物環境計画書,杉並区松ノ木一丁目12番35号
オープンレジデンシア西荻窪,西荻窪,3,西荻窪:3,分譲,2021,3,2203,建築物環境計画書,"杉並区西荻北3丁目92番10,11(地名地番)"
ブランズ西荻南三丁目,西荻窪,4,西荻窪:4,分譲,2025,14,3256,建築物環境計画書,杉並区西荻南三丁目14番2号
メゾン西荻,西荻窪,4,西荻窪:4,分譲,,,,とどまるマンション,杉並区西荻南3丁目
Nishiogi comichi terrace,西荻窪,6,西荻窪:6,賃貸,2025,2,1609,建築物環境計画書,杉並区西荻北二丁目19番9号
パークホームズ西荻窪アベニュー,西荻窪,10,西荻窪:10,分譲,2025,13,3337,建築物環境計画書,杉並区上荻4丁目25番13号
パークホームズ杉並上荻,西荻窪,12,西荻窪:12|荻窪:13,分譲,2023,14,9765,建築物環境計画書,杉並区上荻三丁目27番19号
