"種類","価格情報区分","市区町村コード","都道府県名","市区町村名","地区名","最寄駅：名称","最寄駅：距離（分）","取引価格（総額）","間取り","面積（㎡）","建築年","建物の構造","用途","今後の利用目的","都市計画","建ぺい率（％）","容積率（％）","取引時期","改装","取引の事情等"
"中古マンション等","不動産取引価格情報","13113","東京都","渋谷区","本町","幡ケ谷",5,25000000,"１Ｋ",15,"2002年","ＳＲＣ","住宅","住宅","商業",80,500,"2025年第3四半期","改装済み",""
"中古マンション等","不動産取引価格情報","13113","東京都","渋谷区","本町","幡ケ谷",11,11000000,"１Ｋ",15,"1995年","ＲＣ","","住宅","近隣商業",80,300,"2025年第3四半期","未改装",""
"中古マンション等","不動産取引価格情報","13113","東京都","渋谷区","本町","幡ケ谷",7,16000000,"",30,"1977年","ＲＣ","","その他","１種住居",60,300,"2025年第3四半期","改装済み",""
"中古マンション等","不動産取引価格情報","13113","東京都","渋谷区","本町","幡ケ谷",6,26000000,"１Ｋ",20,"2010年","ＲＣ","住宅","住宅","１種住居",60,300,"2025年第3四半期","未改装",""
"中古マンション等","不動産取引価格情報","13113","東京都","渋谷区","本町","幡ケ谷",7,27000000,"１Ｋ",20,"2001年","ＲＣ","住宅","住宅","１種住居",60,300,"2025年第3四半期","",""
"中古マンション等","不動産取引価格情報","13113","東京都","渋谷区","本町","幡ケ谷",5,28000000,"１Ｋ",20,"2002年","ＳＲＣ","住宅","住宅","商業",80,500,"2025年第3四半期","未改装",""
"中古マンション等","不動産取引価格情報","13113","東京都","渋谷区","本町","幡ケ谷",8,19000000,"１ＤＫ",25,"1969年","ＳＲＣ","住宅","住宅","１種住居",60,300,"2025年第2四半期","改装済み",""
"中古マンション等","不動産取引価格情報","13113","東京都","渋谷区","本町","初台",6,27000000,"１Ｋ",20,"2006年","ＲＣ","住宅","住宅","商業",80,500,"2026年第1四半期","未改装",""
"中古マンション等","不動産取引価格情報","13113","東京都","渋谷区","本町","初台",6,27000000,"１Ｋ",20,"2003年","ＳＲＣ","住宅","住宅","商業",80,500,"2025年第4四半期","改装済み",""
"中古マンション等","不動産取引価格情報","13113","東京都","渋谷区","本町","初台",7,17000000,"１Ｋ",20,"","","","住宅","近隣商業",80,300,"2025年第4四半期","改装済み",""
"中古マンション等","不動産取引価格情報","13113","東京都","渋谷区","本町","初台",8,25000000,"１Ｋ",20,"2006年","ＲＣ","住宅","住宅","１種住居",60,300,"2025年第3四半期","未改装",""
"中古マンション等","不動産取引価格情報","13113","東京都","渋谷区","本町","初台",8,25000000,"１Ｋ",20,"2006年","ＲＣ","住宅","住宅","１種住居",60,300,"2025年第2四半期","未改装",""
"中古マンション等","不動産取引価格情報","13113","東京都","渋谷区","本町","初台",4,120000000,"２ＬＤＫ",65,"2016年","ＲＣ","住宅","住宅","商業",80,500,"2025年第2四半期","未改装",""
"中古マンション等","不動産取引価格情報","13113","東京都","渋谷区","円山町","渋谷",8,140000000,"オープンフロア",50,"2004年","ＲＣ","住宅","事務所","商業",80,500,"2025年第3四半期","改装済み",""
"中古マンション等","不動産取引価格情報","13113","東京都","渋谷区","円山町","渋谷",8,85000000,"オープンフロア",30,"2004年","ＲＣ","住宅","事務所","商業",80,500,"2025年第3四半期","改装済み",""
"中古マンション等","不動産取引価格情報","13113","東京都","渋谷区","円山町","渋谷",8,8500000,"オープンフロア",30,"2004年","ＲＣ","","事務所","商業",80,500,"2025年第3四半期","未改装",""
"中古マンション等","不動産取引価格情報","13113","東京都","渋谷区","円山町","渋谷",10,55000000,"",40,"1983年","ＲＣ","住宅","住宅","商業",80,400,"2025年第3四半期","",""
"中古マンション等","不動産取引価格情報","13113","東京都","渋谷区","円山町","渋谷",8,140000000,"オープンフロア",75,"2004年","ＲＣ","店舗","店舗","商業",80,500,"2025年第2四半期","未改装",""
"中古マンション等","不動産取引価格情報","13113","東京都","渋谷区","円山町","渋谷",8,85000000,"",50,"2004年","ＲＣ","住宅","事務所","商業",80,500,"2025年第2四半期","",""
"中古マンション等","不動産取引価格情報","13113","東京都","渋谷区","円山町","渋谷",9,25000000,"１Ｒ",15,"1997年","ＳＲＣ","住宅","住宅","商業",80,400,"2025年第2四半期","未改装",""
"中古マンション等","不動産取引価格情報","13113","東京都","渋谷区","円山町","神泉",4,24000000,"１Ｋ",15,"1997年","","","住宅","商業",80,400,"2026年第1四半期","未改装",""
"中古マンション等","不動産取引価格情報","13113","東京都","渋谷区","円山町","神泉",3,42000000,"オープンフロア",35,"1973年","ＳＲＣ","店舗","店舗","商業",80,800,"2025年第3四半期","未改装",""
"中古マンション等","不動産取引価格情報","13113","東京都","渋谷区","円山町","神泉",2,110000000,"２ＬＤＫ",60,"1999年","ＳＲＣ","","住宅","商業",80,500,"2025年第3四半期","未改装",""
"中古マンション等","不動産取引価格情報","13113","東京都","渋谷区","元代々木町","代々木上原",4,43000000,"１Ｒ",35,"2000年","ＲＣ","住宅","住宅","近隣商業",80,300,"2025年第4四半期","未改装",""
"中古マンション等","不動産取引価格情報","13113","東京都","渋谷区","元代々木町","代々木上原",7,30000000,"１Ｋ",20,"2003年","ＲＣ","住宅","その他","１種住居",60,200,"2025年第3四半期","未改装",""
"中古マンション等","不動産取引価格情報","13113","東京都","渋谷区","元代々木町","代々木上原",4,29000000,"１Ｒ",20,"2000年","ＲＣ","","住宅","近隣商業",80,300,"2025年第2四半期","",""
"中古マンション等","不動産取引価格情報","13113","東京都","渋谷区","元代々木町","代々木八幡",4,51000000,"１ＤＫ",30,"2013年","ＲＣ","住宅","住宅","準住居",60,400,"2026年第1四半期","未改装",""
"中古マンション等","不動産取引価格情報","13113","東京都","渋谷区","元代々木町","代々木八幡",5,140000000,"",50,"2022年","ＲＣ","住宅","住宅","１種住居",60,300,"2025年第4四半期","",""
"中古マンション等","不動産取引価格情報","13113","東京都","渋谷区","元代々木町","代々木八幡",6,55000000,"１ＬＤＫ",40,"1979年","ＲＣ","住宅","住宅","１種住居",60,300,"2025年第3四半期","改装済み",""
"中古マンション等","不動産取引価格情報","13113","東京都","渋谷区","元代々木町","代々木八幡",9,60000000,"",55,"1968年","ＲＣ","住宅","住宅","準住居",60,300,"2025年第2四半期","改装済み",""
"中古マンション等","不動産取引価格情報","13113","東京都","渋谷区","代々木","参宮橋",7,190000000,"３ＬＤＫ",95,"2003年","ＲＣ","住宅","住宅","２中住専",60,300,"2026年第1四半期","未改装",""
"中古マンション等","不動産取引価格情報","13113","東京都","渋谷区","代々木","参宮橋",2,51000000,"１ＬＤＫ",35,"1992年","ＲＣ","住宅","その他","１種住居",60,300,"2025年第4四半期","未改装",""
"中古マンション等","不動産取引価格情報","13113","東京都","渋谷区","代々木","参宮橋",3,150000000,"２ＬＤＫ",55,"2021年","ＲＣ","住宅","住宅","２中住専",60,300,"2025年第4四半期","",""
"中古マンション等","不動産取引価格情報","13113","東京都","渋谷区","代々木","参宮橋",6,79000000,"",40,"2010年","ＲＣ","住宅","","２種住居",60,400,"2025年第4四半期","",""
"中古マンション等","不動産取引価格情報","13113","東京都","渋谷区","代々木","参宮橋",6,88000000,"１ＬＤＫ",40,"2010年","ＲＣ","住宅","住宅","２種住居",60,400,"2025年第4四半期","未改装",""
"中古マンション等","不動産取引価格情報","13113","東京都","渋谷区","代々木","参宮橋",8,81000000,"１ＬＤＫ",40,"2002年","ＳＲＣ","住宅","住宅","準住居",60,400,"2025年第4四半期","未改装",""
"中古マンション等","不動産取引価格情報","13113","東京都","渋谷区","代々木","参宮橋",5,50000000,"２ＬＤＫ",50,"1968年","ＲＣ","住宅","住宅","２中住専",60,300,"2025年第3四半期","未改装",""
"中古マンション等","不動産取引価格情報","13113","東京都","渋谷区","代々木","参宮橋",7,110000000,"２ＬＤＫ",65,"1983年","","","住宅","１種住居",60,300,"2025年第3四半期","改装済み",""
"中古マンション等","不動産取引価格情報","13113","東京都","渋谷区","代々木","参宮橋",8,90000000,"２ＬＤＫ",50,"1998年","ＲＣ","住宅","住宅","２種住居",60,400,"2025年第3四半期","未改装",""
"中古マンション等","不動産取引価格情報","13113","東京都","渋谷区","代々木","参宮橋",3,180000000,"２ＬＤＫ",65,"2021年","ＲＣ","住宅","住宅","２中住専",60,300,"2025年第3四半期","改装済み",""
"中古マンション等","不動産取引価格情報","13113","東京都","渋谷区","代々木","参宮橋",5,200000000,"３ＬＤＫ",90,"2016年","ＲＣ","住宅","住宅","２低住専",60,200,"2025年第2四半期","未改装",""
"中古マンション等","不動産取引価格情報","13113","東京都","渋谷区","代々木","新宿",3,31000000,"１Ｋ",25,"","ＳＲＣ","住宅","事務所","商業",80,500,"2026年第1四半期","",""
"中古マンション等","不動産取引価格情報","13113","東京都","渋谷区","代々木","新宿",8,13000000,"１Ｋ",20,"1976年","ＳＲＣ","","事務所","商業",80,500,"2026年第1四半期","未改装",""
"中古マンション等","不動産取引価格情報","13113","東京都","渋谷区","代々木","新宿",4,15000000,"１Ｋ",20,"","","","事務所","商業",80,500,"2025年第4四半期","改装済み",""
"中古マンション等","不動産取引価格情報","13113","東京都","渋谷区","代々木","新宿",6,22000000,"１Ｋ",20,"1979年","ＳＲＣ","住宅","店舗","商業",80,800,"2025年第4四半期","未改装",""
"中古マンション等","不動産取引価格情報","13113","東京都","渋谷区","代々木","新宿",2,18000000,"１Ｋ",20,"","","","事務所","商業",80,500,"2025年第3四半期","未改装",""
"中古マンション等","不動産取引価格情報","13113","東京都","渋谷区","代々木","新宿",11,68000000,"１ＬＤＫ",30,"2005年","ＲＣ","住宅","住宅","商業",80,800,"2025年第3四半期","改装済み",""
"中古マンション等","不動産取引価格情報","13113","東京都","渋谷区","代々木","新宿",5,20000000,"１Ｋ",20,"1976年","ＳＲＣ","","店舗","商業",80,500,"2025年第3四半期","",""
"中古マンション等","不動産取引価格情報","13113","東京都","渋谷区","代々木","新宿",7,60000000,"１ＤＫ",25,"2002年","ＳＲＣ","住宅","住宅","商業",80,600,"2025年第3四半期","未改装",""
"中古マンション等","不動産取引価格情報","13113","東京都","渋谷区","代々木","新宿",7,140000000,"２ＬＤＫ",60,"2002年","ＳＲＣ","住宅","住宅","商業",80,600,"2025年第3四半期","未改装",""
"中古マンション等","不動産取引価格情報","13113","東京都","渋谷区","代々木","新宿",7,140000000,"２ＬＤＫ",60,"2002年","ＳＲＣ","住宅","住宅","商業",80,600,"2025年第3四半期","未改装",""
"中古マンション等","不動産取引価格情報","13113","東京都","渋谷区","代々木","新宿",7,150000000,"２ＬＤＫ",55,"2002年","ＳＲＣ","住宅","住宅","商業",80,600,"2025年第3四半期","改装済み",""
"中古マンション等","不動産取引価格情報","13113","東京都","渋谷区","代々木","初台",6,35000000,"１Ｋ",20,"2011年","ＲＣ","住宅","その他","準住居",60,400,"2026年第1四半期","未改装",""
"中古マンション等","不動産取引価格情報","13113","東京都","渋谷区","代々木","初台",5,44000000,"１Ｋ",25,"2008年","ＲＣ","住宅","住宅","商業",80,700,"2025年第4四半期","未改装",""
"中古マンション等","不動産取引価格情報","13113","東京都","渋谷区","代々木","初台",8,110000000,"２ＬＤＫ",50,"2017年","ＲＣ","住宅","住宅","２中住専",60,300,"2025年第4四半期","未改装",""
"中古マンション等","不動産取引価格情報","13113","東京都","渋谷区","代々木","初台",7,210000000,"３ＬＤＫ",90,"2002年","ＲＣ","","住宅","２中住専",60,300,"2025年第4四半期","改装済み",""
"中古マンション等","不動産取引価格情報","13113","東京都","渋谷区","代々木","初台",5,15000000,"１Ｒ",20,"1975年","ＳＲＣ","住宅","住宅","商業",80,700,"2025年第4四半期","未改装",""
"中古マンション等","不動産取引価格情報","13113","東京都","渋谷区","代々木","初台",6,33000000,"",20,"2011年","ＲＣ","住宅","住宅","準住居",60,400,"2025年第3四半期","未改装",""
"中古マンション等","不動産取引価格情報","13113","東京都","渋谷区","代々木","初台",5,35000000,"１Ｋ",20,"2008年","ＲＣ","住宅","住宅","商業",80,700,"2025年第3四半期","未改装",""
"中古マンション等","不動産取引価格情報","13113","東京都","渋谷区","代々木","南新宿",4,35000000,"１Ｋ",20,"2000年","ＲＣ","住宅","住宅","２種住居",60,300,"2025年第2四半期","",""
"中古マンション等","不動産取引価格情報","13113","東京都","渋谷区","代々木","代々木",5,57000000,"１ＬＤＫ",35,"2020年","ＲＣ","住宅","住宅","２種住居",60,300,"2026年第1四半期","未改装",""
